Texto,Ruta,Etiqueta
2828,We cut the deficit by 60 percent.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/25.wav,0.0
2829,"Now, let's balance the budget and protect Medicare, Medicaid, education and the environment.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/26.wav,0.0
2830,We cut taxes for 15 million working Americans.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/27.wav,0.0
2831,"Now let's pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/28.wav,0.0
2832,We passed family and medical leave.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/29.wav,0.0
2833,Now let's expand it so more people can succeed as parents and in the work force.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/30.wav,0.0
2834,"We passed 100,000 police, the assault weapons ban, the Brady Bill.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/31.wav,0.0
2835,Now let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/32.wav,0.0
2836,We passed welfare reform.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/33.wav,0.0
2837,Now let's move a million people from welfare to work.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/34.wav,0.0
2838,"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/35.wav,0.0
2839,We can build that bridge to the 21st Century.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/36.wav,0.0
2840,And I look forward to discussing exactly how we're going to do it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/37.wav,0.0
2841,Thank you.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/39.wav,0.0
2842,"Thank you, Mr. President, for those kind words.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/40.wav,0.0
2843,"Thank the people of Hartford, the Commission, and all those out here who may be listening or watching.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/41.wav,0.0
2844,It's a great honor for me to be here standing here as the Republican nominee.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/42.wav,0.0
2845,I'm very proud to be the Republican nominee reaching out to Democrats and Independents.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/43.wav,0.0
2846,"I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/44.wav,0.0
2847,I've learned from them that people do have tough times.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/45.wav,0.0
2848,And sometimes you can't go it alone.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/46.wav,0.0
2849,And that's what America is all about.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/47.wav,0.0
2850,I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/48.wav,1.0
2851,"And ever since that time, I've tried to give something back to my country, to the people who are watching us tonight.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/49.wav,1.0
2852,America is the greatest place on the face of the earth.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/50.wav,1.0
2853,"Now, I know millions of you still have anxieties.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/51.wav,0.0
2854,You work harder and harder to make ends meet and put food on the table.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/52.wav,0.0
2855,"You worry about the quality and the safety of your children, and the quality of education.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/53.wav,0.0
2856,"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/54.wav,0.0
2857,And Jack Kemp and I want to share with you some ideas tonight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/55.wav,0.0
2858,"Jack Kemp is my running mate, doing an outstanding job.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/56.wav,0.0
2859,"Now, I'm a plain-speaking man and I learned long ago that your word was your bond.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/57.wav,0.0
2860,And I promise you tonight that I'll try to address your concerns and not try to exploit them.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/58.wav,0.0
2861,"It's a tall order, but I've been running against the odds for a long time and, again, I'm honored to be here this evening.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/59.wav,0.0
2862,"Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/63.wav,0.0
2863,"That, to me, is the key.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/64.wav,0.0
2864,And that leads me to some different conclusions from Senator Dole.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/65.wav,0.0
2865,"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/66.wav,0.0
2866,"We reduced more regulations, eliminated more programs than my two Republican predecessors.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/67.wav,0.0
2867,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/68.wav,0.0
2868,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/69.wav,0.0
2869,I've worked hard to help families impart values to their own children.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/70.wav,0.0
2870,"I supported the V-chip so that parents would be able to control what their kids watch on television when they're young, along with the ratings systems for television and educational television.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/71.wav,0.0
2871,"I supported strong action against the tobacco companies to stop the marketing, advertising, and sale of tobacco to young people.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/72.wav,0.0
2872,I supported a big increase in the safe and drug-free schools program.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/73.wav,0.0
2873,"These were areas on which Senator Dole and I differed, but I believed they were the right areas for America to be acting together as one country to help individuals and families make the most of their own lives and raise their kids with good values and a good future.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/74.wav,0.0
2874,"I think the basic difference is, and I have had some experience in this, I think the basic difference, I trust the people.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/76.wav,0.0
2875,The President trusts the government.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/77.wav,0.0
2876,We go back and look at the healthcare plan that he wanted to impose on the American people.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/78.wav,0.0
2877,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/79.wav,0.0
2878,"Don't forget that, that happened in 1993.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/80.wav,0.0
2879,Not just the rich.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/82.wav,0.0
2880,"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/83.wav,0.0
2881,"We had a BTU tax we turned into a $35 million gas tax, a $265 billion tax increase.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/84.wav,0.0
2882,I guess I rely more on the individual.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/85.wav,0.0
2883,I carry a little card in my pocket called the Tenth Amendment.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/86.wav,0.0
2884,"Where possible, I want to give power back to the states and back to the people.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/87.wav,0.0
2885,That's my difference with the President.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/88.wav,0.0
2886,We'll have specific differences later.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/89.wav,0.0
2887,"He noted a few, but there are others.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/90.wav,0.0
2888,I trust the people.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/92.wav,0.0
2889,We've done a lot to give the people more powers to make their own decisions over their own lives.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/93.wav,0.0
2890,"But I do think we are right when we try to, for example, give mothers and newborns 48 hours before they can be kicked out of the hospital, ending these drive-by deliveries.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/94.wav,1.0
2891,"I think we were right to pass the Kassebaum-Kennedy bill, which says you can't lose your health insurance just because you change jobs or because someone in your family's been sick.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/95.wav,0.0
2892,Our government is smaller and less bureaucratic and has given more authority to the states than its two predecessors under Republican presidents.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/96.wav,0.0
2893,But I do believe we have to help our people get ready to succeed in the 21st Century.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/97.wav,0.0
2894,"Well, he's better off than he was four years ago.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/100.wav,0.0
2895,I agree with that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/101.wav,0.0
2896,That's right.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/102.wav,0.0
2897,"And I may be better off four years from now, but I don't know.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/103.wav,0.0
2898,I looked at the slowest growth in the century.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/104.wav,0.0
2899,"He inherited a growth of 4.7 4.8 percent, now it's down to about 2.4 percent.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/105.wav,0.0
2900,We're going to pass a million bankruptcies this year for the first time in history.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/106.wav,0.0
2901,We've got stagnant wages.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/107.wav,0.0
2902,"In fact, women's wages have dropped 2.2 percent.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/108.wav,0.0
2903,"Men's wages haven't gone up, gone down.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/109.wav,0.0
2904,So we have stagnation.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/110.wav,0.0
2905,We have the highest foreign debt in history.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/111.wav,0.0
2906,"And it seems to me that if you take a look, are you better off?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/112.wav,0.0
2907,"Well, I guess some may be better off.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/113.wav,0.0
2908,Saddam Hussein is probably better off than he was four years ago.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/114.wav,0.0
2909,Renee Proval (ph) is probably better off than he was four years ago.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/115.wav,0.0
2910,But are the American people?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/116.wav,0.0
2911,They're working harder and higher and harder paying more taxes.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/117.wav,1.0
2912,"More than you spend for food, clothing and shelter combined for taxes under this administration.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/119.wav,0.0
2913,So some may be better off.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/120.wav,0.0
2914,They talk about family income being up.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/121.wav,0.0
2915,"That's not true in Connecticut, family income is down.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/122.wav,0.0
2916,And it's up in some cases because both parents are working.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/123.wav,0.0
2917,"One works for the family, and one works to pay taxes for the government.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/124.wav,0.0
2918,"We're going to give them tax cuts so they can spend more time with their children, maybe even take a vacation.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/125.wav,0.0
2919,That's what America is all about.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/126.wav,0.0
2920,"Well, let me say, first of all, in February Senator Dole acknowledged that the American economy was in the best shape it's been in in 30 years.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/128.wav,0.0
2921,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/129.wav,0.0
2922,Wages are goings up for the first time in a decade.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/130.wav,0.0
2923,We have record numbers of new small businesses.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/131.wav,0.0
2924,We have the biggest drop in the number of people in poverty in 27 years.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/132.wav,0.0
2925,All groups of people are growing.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/133.wav,0.0
2926,We had the biggest drop in income inequality in 27 years in 1995.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/22_1996/134.wav,0.0
