Texto,Etiqueta
We've piled up over a trillion dollars in debt and the next president of the United States is going to have to make some choices.,0.0
Mr. Bush wants to spend billions on Star Wars.,0.0
"He apparently wants to spend billions on the MX on railroad cars, a weapons system we don't need and can't afford.",0.0
I thought the administration was opposed to the Midgetman.,1.0
I thought the administration was at the negotiating table in Geneva suggesting that we ban mobile missile systems entirely.,1.0
But those are the choices the next president of the United States is going to have to make.,0.0
"I'm for the Stealth, I'm for the D-5, I'm for going ahead with the advance Cruise missile.",0.0
But I don't think we need these other systems.,0.0
I don't think we need them to remain strong.,0.0
"We've got to move ahead with the strategic arms negotiation process, with the comprehensive test ban treaty and with negotiations leading to conventional force reduction in Europe with deeper cuts on the Soviet side and Senator Bentsen and I will pursue that policy.",0.0
"What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open.",0.0
Be cautious.,0.0
Because the Soviet change is not fully established yet.,0.0
"Yes, I think it's fine to do business with them.",0.0
"And, so, I'm encouraged with what I see when I talk to Mr. -- what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadze, but can they pull it off.",0.0
"And when they have a --they a --deals that are good for us, as China started to do--the changes in China since Barbara and I lived there is absolutely amazing, in terms of incentive, in partnership and things of this nature.",0.0
And now the Soviet Union seems to be walking down that same path.,0.0
We should encourage that.,0.0
We ought to say this is good.,0.0
But where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority.,0.0
"I'm not going to do that, because I think the jury is still out on the Soviet experiment.",0.0
And the interesting place-one of the things that fascinates me about this perestroika and glasnost is wheats going to happen in Eastern Europe.,0.0
You see the turmoil in Poland today.,0.0
And I think we have enormous opportunity for trade.,0.0
I don't want to go back to the Carter grain embargo on the Soviets.,0.0
We are once again reliable suppliers and I would never use food as a political tool like our predecessors did.,0.0
